순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
753,국내도서,괴수 8호 7,299224202 ,9791136739537 ,,"마츠모토 나오야 지음, 유유리 옮김",서울미디어코믹스(서울문화사),20220831,"6,000","5,400",300점,8504,만화
754,국내도서,단다단 4,300030687 ,9791169184533 ,,타츠 유키노부 지음,대원씨아이(만화),20220822,"6,000","5,400",300점,4834,만화
755,국내도서,스즈키 바이올린 교본 4,12848428 ,9788903411147 ,93670,세광음악 편집부 엮음,세광음악출판사,20110801,"12,000","10,800",600점,12163,예술/대중문화
756,국내도서,그 많던 싱아는 누가 다 먹었을까,260678235 ,9788901248202 ,4810,박완서 지음,웅진지식하우스,20210122,"17,000","15,300",850점,11912,소설/시/희곡
757,국내도서,삼체 2부 : 암흑의 숲,289126625 ,9788954442701 ,,"류츠신 지음, 허유영 옮김",자음과모음,20220215,"25,000","22,500","1,250점",11228,소설/시/희곡
758,국내도서,투자에 대한 생각,19905832 ,9788962604658 ,3320,"하워드 막스 지음, 김경미 옮김",비즈니스맵,20120921,"15,000","13,500",750점,14001,경제경영
759,국내도서,에고라는 적,106036763 ,9788965962090 ,3190,"라이언 홀리데이 지음, 이경식 옮김",흐름출판,20170403,"18,000","16,200",900점,9648,자기계발
760,국내도서,고양이 해결사 깜냥 2,247906151 ,9788936447861 ,74810,"홍민정 지음, 김재희 그림",창비,20201030,"12,000","10,800",600점,19689,어린이
761,국내도서,사카모토 데이즈 4,294678492 ,9791168948716 ,,스즈키 유우토 지음,대원씨아이(만화),20220525,"6,000","5,400",300점,12059,만화
762,국내도서,해커스 토익 실전 1000제 3 LC Listening(리스닝) 문제집,296900744 ,9788965424840 ,13740,해커스어학연구소 지음,해커스어학연구소(Hackers),20230306,"11,900","10,710",590점,9950,외국어
763,국내도서,라오어의 미국주식 밸류 리밸런싱,300644834 ,9791169252218 ,3320,라오어 지음,알키,20220829,"18,000","16,200",900점,5980,경제경영
764,국내도서,괴수 8호 6,342787700 ,9791136755285 ,,"마츠모토 나오야 지음, 유유리 옮김",서울미디어코믹스(서울문화사),20220502,"6,000","5,400",300점,6761,만화
765,국내도서,행복의 정복,535908 ,9788956025513 ,3330,"버트란트 러셀 지음, 이순희 옮김",사회평론,20050105,"9,800","8,820",490점,16508,인문학
766,국내도서,몽고반점,538300 ,9788970126746 ,3810,한강 외 지음,문학사상,20050120,"13,800","12,420",690점,14549,소설/시/희곡
767,국내도서,기적의 파닉스 1 (본책 + 스토리북),91562825 ,9788962229394 ,74740,한동오 지음,길벗스쿨,20160902,"14,000","12,600",700점,12536,유아
768,국내도서,당근 유치원,240118211 ,9788936455484 ,77810,안녕달 지음,창비,20200522,"13,000","11,700",650점,14940,유아
769,국내도서,소크라테스 익스프레스,270253933 ,9791190030922 ,3100,"에릭 와이너 지음, 김하현 옮김",어크로스,20210428,"18,000","16,200",900점,34684,인문학
770,국내도서,펠로폰네소스 전쟁사,11997977 ,9788991290402 ,93900,"투퀴디데스 지음, 천병희 옮김",도서출판 숲,20110630,"43,000","38,700","2,150점",10827,역사
771,국내도서,아픔이 길이 되려면,117651355 ,9788962621952 ,3330,김승섭 지음,동아시아,20170913,"18,000","16,200",900점,23253,인문학
772,국내도서,단다단 3,294679638 ,9791168948723 ,,타츠 유키노부 지음,대원씨아이(만화),20220525,"6,000","5,400",300점,4886,만화
773,국내도서,원피스 106,324748700 ,9791171240616 ,,오다 에이치로 지음,대원씨아이(만화),20230925,"5,500","4,950",270점,14440,만화
774,국내도서,릴리 슈슈의 모든 것,331073974 ,9791198089700 ,,"이와이 슌지 지음, 김동현 옮김",아오키서점,20230501,"17,000","15,300",850점,8577,소설/시/희곡
775,국내도서,100 인생 그림책 (리커버),219684639 ,9791160944426 ,3850,"하이케 팔러 지음, 발레리오 비달리 그림, 김서정 옮김",사계절,20190222,"22,000","19,800","1,100점",17412,에세이
776,국내도서,"빠졌어, 너에게",269056986 ,9788954678063 ,7830,"와야마 야마 지음, 김진희 옮김",문학동네,20210407,"8,500","7,650",420점,14643,만화
777,국내도서,지박소년 하나코 군 2,280599696 ,9791136744739 ,,"아이다이로 지음, 장혜영 옮김",서울미디어코믹스(서울문화사),20211019,"6,000","5,400",300점,5500,만화
778,국내도서,속뜻풀이 초등국어사전 (제5판),284088360 ,9788993858396 ,61710,전광진 엮음,속뜻사전교육출판사,20220808,"53,000","47,700","2,650점",10806,어린이
779,국내도서,헌터x헌터 HunterXHunter 신장판 33,294400847 ,9791168768215 ,,토가시 요시히로 지음,학산문화사(만화),20180530,"6,000","5,400",300점,5931,만화
780,국내도서,생기부 필독서 100,312506802 ,9791166570957 ,13370,주경아 외 지음,센시오,20230320,"22,000","19,800","1,100점",11735,청소년
781,국내도서,물어보기 부끄러워 묻지 못한 부동산 상식,316060877 ,9788955336429 ,3320,이찬종.서지원 지음,새로운제안,20230510,"18,000","16,200",900점,8977,경제경영
782,국내도서,나 혼자만 레벨업 5,337103761 ,9791193549759 ,7810,"장성락(REDICE STUDIO) 지음, 추공 원작",디앤씨웹툰비즈,20211007,"16,000","14,400",800점,4538,만화
783,국내도서,화씨 451,3420907 ,9788982739088 ,3840,"레이 브래드버리 지음, 박상준 옮김",황금가지,20090304,"15,000","13,500",750점,8839,소설/시/희곡
784,국내도서,읽으면서 바로 써먹는 어린이 고사성어,175843612 ,9791158681531 ,73710,한날 지음,파란정원,20181220,"12,000","10,800",600점,14658,어린이
785,국내도서,슈퍼 스도쿠 500문제 중급,225066860 ,9788964944264 ,4410,오정환 지음,보누스,20200110,"8,500","7,650",420점,7638,건강/취미
786,국내도서,지박소년 하나코 군 18,304091956 ,9791136758002 ,,"아이다이로 지음, 장혜영 옮김",서울미디어코믹스(서울문화사),20221123,"6,000","5,400",300점,5867,만화
787,국내도서,괴수 8호 8,306954144 ,9791136761750 ,,"마츠모토 나오야 지음, 유유리 옮김",서울미디어코믹스(서울문화사),20221229,"6,000","5,400",300점,8359,만화
788,국내도서,삶이 당신보다 더 잘 안다,327338251 ,9791193081037 ,3180,"마이클 A. 싱어 지음, 이균형 옮김",라이팅하우스,20231110,"17,500","15,750",520점,10280,인문학
789,국내도서,"푸코, 바르트, 레비스트로스, 라캉 쉽게 읽기",7872793 ,9788990809339 ,3160,"우치다 타츠루 지음, 이경덕 옮김",갈라파고스,20101005,"14,500","13,050",720점,11226,인문학
790,국내도서,와일드 로봇의 탈출,203179455 ,9788966072064 ,73840,"피터 브라운 지음, 엄혜숙 옮김",거북이북스,20190820,"16,800","15,120",840점,5862,어린이
791,국내도서,나는 강물처럼 말해요,260556304 ,9791158362157 ,77840,"조던 스콧 지음, 시드니 스미스 그림, 김지은 옮김",책읽는곰,20210115,"13,000","11,700",650점,16078,유아
792,국내도서,재와 물거품,272568192 ,9791191193114 ,3810,김청귤 지음,안전가옥,20210531,"13,000","11,700",650점,11279,소설/시/희곡
793,국내도서,헌터x헌터 HunterXHunter 신장판 35,294401191 ,9791168768239 ,,토가시 요시히로 지음,학산문화사(만화),20190307,"6,000","5,400",300점,5802,만화
794,국내도서,수확자 시리즈 세트 - 전3권,309929351 ,9788932923031 ,4840,"닐 셔스터먼 지음, 이수현 옮김",열린책들,20230210,"55,500","49,950","2,770점",5510,소설/시/희곡
795,국내도서,Save the Cat! : 흥행하는 영화 시나리오의 8가지 법칙,37478999 ,9788997716395 ,3680,"블레이크 스나이더 지음, 이태선 옮김",비즈앤비즈,20140226,"15,000","13,500",750점,12462,예술/대중문화
796,국내도서,환자 혁명,122404600 ,9788967441791 ,3510,조한경 지음,에디터,20171111,"15,000","13,500",750점,23612,건강/취미
797,국내도서,일인분 생활자,207123385 ,9788959065400 ,3810,김혜지 지음,인물과사상사,20190920,"5,600","5,040",280점,3773,에세이
798,국내도서,일본어뱅크 New 다이스키 일본어 - 상,222715187 ,9791157685530 ,14730,문선희 외 지음,동양북스(동양문고),20191025,"16,800","16,800",0점,7070,외국어
799,국내도서,채식주의자,295714995 ,,,한강 지음,,20220328,"15,000","18,000",750점,522162,
800,국내도서,슬램덩크 신장재편판 4,160820749 ,9791133487547 ,7830,이노우에 타케히코 지음,대원씨아이(만화),20180822,"7,000","6,300",350점,20091,만화
801,국내도서,내 아이를 위한 감정코칭,233321933 ,9788965749868 ,13590,최성애.조벽.존 가트맨 지음,해냄,20200215,"18,000","16,200",900점,11190,좋은부모
802,국내도서,장송의 프리렌 1,283806186 ,9791134887179 ,,"야마다 카네히토 지음, 아베 츠카사 그림, 서현아 옮김",학산문화사(만화),20211125,"6,000","5,400",300점,9356,만화
803,국내도서,이웃집 백만장자 (골드 리커버 에디션),294557348 ,9788972773627 ,3320,"토머스 J. 스탠리.윌리엄 D. 댄코 지음, 홍정희 옮김",리드리드출판(한국능률협회),20220610,"18,800","16,920",940점,10276,경제경영
804,국내도서,조선미의 현실 육아 상담소,308691189 ,9791164052035 ,13590,조선미 지음,북하우스,20230420,"17,500","15,750",870점,10599,좋은부모
805,국내도서,스킵과 로퍼 7,327906672 ,9791168995390 ,7830,"타카마츠 미사키 지음, 신혜선 옮김",YNK MEDIA(만화),20231115,"6,000","5,400",300점,8436,만화
806,국내도서,당신의 인생이 왜 힘들지 않아야 한다고 생각하십니까 (리커버),332100971 ,9791192625553 ,3100,"아르투어 쇼펜하우어 지음, 김욱 옮김",포레스트북스,20230621,"17,500","15,750",870점,35598,인문학
807,국내도서,책과 노니는 집,3050621 ,9788954607346 ,73810,"이영서 지음, 김동성 그림",문학동네,20090109,"12,500","11,250",620점,42976,어린이
808,국내도서,2주 만에 끝내는 해커스 지텔프 문법 (G-TELP) Level. 2,278201698 ,9788965424338 ,13740,해커스어학연구소 지음,해커스어학연구소(Hackers),20210830,"18,900","17,010",940점,7897,외국어
809,국내도서,"칩 워, 누가 반도체 전쟁의 최후 승자가 될 것인가",315767092 ,9788960519831 ,3320,"크리스 밀러 지음, 노정태 옮김",부키,20230519,"28,000","25,200","1,400점",11198,경제경영
810,국내도서,숨,191025997 ,9791164050277 ,3840,"테드 창 지음, 김상훈 옮김",엘리,20190520,"18,500","16,650",920점,23813,소설/시/희곡
811,국내도서,자기신뢰,268205926 ,9791166813580 ,3320,"랄프 왈도 에머슨 지음, 이종인 옮김",현대지성,20210401,"11,500","10,350",570점,8368,자기계발
812,국내도서,달러구트 꿈 백화점 2,275874708 ,9791165343729 ,3810,이미예 지음,팩토리나인,20210727,"13,800","12,420",690점,40364,소설/시/희곡
813,국내도서,가녀장의 시대,302611096 ,9791198744456 ,3810,이슬아 지음,이야기장수,20221007,"15,000","13,500",750점,11945,소설/시/희곡
814,국내도서,사피엔스 (양장 특별판),308632457 ,9788934943235 ,3900,"유발 하라리 지음, 조현욱 옮김, 이태수 감수",김영사,20230127,"30,000","27,000","1,500점",9354,인문학
815,국내도서,괴수 8호 1,318700246 ,9791136755230 ,,"마츠모토 나오야 지음, 유유리 옮김",서울미디어코믹스(서울문화사),20210129,"6,000","5,400",300점,8016,만화
816,국내도서,네 안에 잠든 거인을 깨워라 (30주년 기념판),323596969 ,9791166836251 ,3320,"토니 로빈스 지음, 홍석윤 옮김",넥서스BIZ,20230915,"35,000","31,500","1,750점",14690,자기계발
817,국내도서,방금 떠나온 세계 (2주년 기념 리커버),326970540 ,9791160406504 ,3810,김초엽 지음,한겨레출판,20231020,"15,000","13,500",750점,18092,소설/시/희곡
818,국내도서,마당을 나온 암탉 (반양장),349172 ,9788971968710 ,73810,"황선미 지음, 김환영 그림",사계절,20000529,"12,800","11,520",640점,63616,어린이
819,국내도서,슬램덩크 신장재편판 20,172142541 ,9791133487707 ,7830,이노우에 타케히코 지음,대원씨아이(만화),20181114,"7,000","6,300",350점,20008,만화
820,국내도서,한 권으로 끝내는 중학 영문법 마스터 : 나의 영어 성적 상위 1% 만들기,214272714 ,9791188762088 ,43740,이정우 지음,성림원북스,20191111,"21,800","19,620","1,090점",11199,청소년
821,국내도서,예술에 대한 여덟 가지 답변의 역사,241115851 ,9791190337342 ,43600,김진엽 지음,우리학교,20200520,"17,000","15,300",850점,9484,예술/대중문화
822,국내도서,지박소년 하나코 군 3,280599755 ,9791136744746 ,47830,"아이다이로 지음, 장혜영 옮김",서울미디어코믹스(서울문화사),20211019,"6,000","5,400",300점,5254,만화
823,국내도서,대학물리학,310598229 ,9791159714665 ,,"Raymond A. Serway 외 지음, 대학물리학 교재편찬위원회 옮김",북스힐,20230305,"52,000","52,000",0점,5093,대학교재/전문서적
824,국내도서,아주 세속적인 지혜,313123892 ,9791169850179 ,3100,"발타자르 그라시안 지음, 강정선 옮김",페이지2(page2),20230324,"13,500","12,150",670점,24357,자기계발
825,국내도서,강아지똥,4855 ,9788986621136 ,77810,"권정생 글, 정승각 그림",길벗어린이,19960401,"14,000","12,600",700점,70867,유아
826,국내도서,돈을 이기는 법,25687475 ,9788965701415 ,3320,성필규 지음,쌤앤파커스,20130419,"16,000","14,400",800점,8525,경제경영
827,국내도서,라오어의 미국주식 무한매수법,272183025 ,9791165795788 ,3320,라오어 지음,알키,20210602,"16,000","14,400",800점,8981,경제경영
828,국내도서,데일 카네기 성공대화론,302274640 ,9791139708899 ,3320,"데일 카네기 지음, 임상훈 옮김",현대지성,20221005,"11,500","10,350",570점,9522,자기계발
829,국내도서,이토록 멋진 영어 필기체 손글씨,324921932 ,9791161507668 ,13640,잉크잉크 고민지 지음,시원북스,20230920,"16,700","15,030",830점,7008,건강/취미
830,국내도서,문장강화 (리커버 특별판. 양장),95235060 ,9788936473099 ,3810,"이태준 지음, 임형택 해제",창비,20161014,"14,000","12,600",700점,6169,소설/시/희곡
831,국내도서,아침 그리고 저녁,200278468 ,9788954657129 ,3850,"욘 포세 지음, 박경희 옮김",문학동네,20190726,"12,500","11,250",620점,19731,소설/시/희곡
832,국내도서,"좁은 회랑 : 국가, 사회 그리고 자유의 운명",251201849 ,9791165791940 ,3300,"다론 아제모을루 외 지음, 장경덕 옮김",시공사,20200915,"36,000","32,400","1,800점",4293,사회과학
833,국내도서,방구석 미술관 2 : 한국,255669158 ,9788968332845 ,3600,조원재 지음,블랙피쉬,20201118,"18,500","16,650",920점,19023,예술/대중문화
834,국내도서,클로버,301366621 ,9788936457136 ,43810,나혜림 지음,창비,20220913,"13,000","11,700",650점,9855,청소년
835,국내도서,속죄,311974168 ,9788954690799 ,4840,"이언 매큐언 지음, 한정아 옮김",문학동네,20230228,"18,000","16,200",900점,6267,소설/시/희곡
836,국내도서,우리아이 꼭 지켜줄게,322502724 ,9791198390110 ,,김용준 지음,물맷돌,20230728,"28,000","25,200","1,400점",10108,사회과학
837,국내도서,슬램덩크 신장재편판 3,160820675 ,9791133487530 ,7830,이노우에 타케히코 지음,대원씨아이(만화),20180822,"7,000","6,300",350점,20399,만화
838,국내도서,블러드본 아트웍스,203199895 ,9791186573327 ,97650,"소니 인터렉티브 엔터테인먼트 외 지음, 비엘북스 편집부 옮김",비엘북스,20190827,"35,000","31,500","1,750점",4038,예술/대중문화
839,국내도서,읽으면 수학천재가 되는 만화책 : 초등 A,289789650 ,9791191156522 ,,Team. StoryG 지음,oldstairs(올드스테어즈),20220301,"14,000","12,600",700점,5580,어린이
840,국내도서,경제학 콘서트 1,307685080 ,9788901268095 ,3320,"팀 하포드 지음, 김명철 옮김",웅진지식하우스,20221231,"19,000","17,100",950점,7068,경제경영
841,국내도서,고양이 해결사 깜냥 5,311922147 ,9788936448370 ,73810,"홍민정 지음, 김재희 그림",창비,20230222,"12,000","10,800",600점,15557,어린이
842,국내도서,죽은 시인의 사회,477831 ,9788988027400 ,3840,"N.H 클라인바움 지음, 한은주 옮김",서교출판사,20040330,"15,000","13,500",750점,19842,소설/시/희곡
843,국내도서,슬램덩크 신장재편판 5,160820790 ,9791133487554 ,7830,이노우에 타케히코 지음,대원씨아이(만화),20180822,"7,000","6,300",350점,20139,만화
844,국내도서,슬램덩크 신장재편판 9,166255193 ,9791133487592 ,7830,이노우에 타케히코 지음,대원씨아이(만화),20180918,"7,500","6,750",370점,19095,만화
845,국내도서,슬램덩크 신장재편판 16,172142226 ,9791133487660 ,7830,이노우에 타케히코 지음,대원씨아이(만화),20181114,"7,000","6,300",350점,19343,만화
846,국내도서,화성에서 온 남자 금성에서 온 여자 (100만 부 특별 리커버판),268174892 ,9788990514820 ,,"존 그레이 지음, 김경숙 옮김",동녘라이프(친구미디어),20210325,"16,800","15,120",840점,27966,요리/살림
847,국내도서,전지적 독자 시점 Part 1 03,287281409 ,9788934967330 ,4810,싱숑 지음,비채,20220120,"13,500","12,150",670점,8318,소설/시/희곡
848,국내도서,다섯째 아이,198212 ,9788937460272 ,4840,"도리스 레싱 지음, 정덕애 옮김",민음사,19990320,"10,000","9,000",500점,13796,소설/시/희곡
849,국내도서,다른 방식으로 보기,18759111 ,9788930104272 ,3840,"존 버거 지음, 최민 옮김",열화당,20120801,"15,000","14,250",150점,16246,예술/대중문화
850,국내도서,당신의 이름을 지어다가 며칠은 먹었다,21706347 ,9788954619578 ,3810,박준 지음,문학동네,20121205,"12,000","10,800",600점,30403,소설/시/희곡
851,국내도서,서양미술사 (양장),114538510 ,9791197828508 ,3600,"에른스트 H. 곰브리치 지음, 백승길.이종숭 옮김",예경,20170630,"53,000","47,700",530점,10907,예술/대중문화
852,국내도서,지텔프코리아 공식 지정 해커스 지텔프(G-TELP) 기출 보카,278416294 ,9788965424321 ,13740,해커스어학연구소 지음,해커스어학연구소(Hackers),20210830,"10,900","9,810",540점,8838,외국어
853,국내도서,88번 버스의 기적,320434323 ,9791192579870 ,3840,"프레야 샘슨 지음, 윤선미 옮김",모모,20230724,"17,500","15,750",870점,4896,소설/시/희곡
854,국내도서,감정의 문화정치,327824569 ,9791168730830 ,3300,"사라 아메드 지음, 시우 옮김",오월의봄,20231106,"29,800","26,820","1,490점",8157,사회과학
855,국내도서,나 혼자만 레벨업 4,336499570 ,9791193549742 ,7810,"장성락(REDICE STUDIO) 지음, 추공 원작",디앤씨웹툰비즈,20210429,"16,000","14,400",800점,4503,만화
856,국내도서,지하로부터의 수기,6552562 ,9788937462399 ,4800,"표도르 도스토예프스키 지음, 김연경 옮김",민음사,20100226,"9,000","8,100",450점,7227,소설/시/희곡
857,국내도서,지킬 박사와 하이드 씨,25559344 ,9788949141060 ,74840,"로버트 루이스 스티븐슨 지음, 에드워드 윌슨 그림, 박광규 옮김",비룡소,20130330,"13,000","11,700",650점,7289,어린이
858,국내도서,군주론,53206687 ,9788972915782 ,3340,"니콜로 마키아벨리 지음, 강정인.김경희 옮김",까치,20150210,"10,000","9,000",500점,16158,사회과학
859,국내도서,슬램덩크 신장재편판 6,160821395 ,9791133487561 ,7830,이노우에 타케히코 지음,대원씨아이(만화),20180822,"7,000","6,300",350점,19650,만화
860,국내도서,형사 부스지마 최후의 사건,279656465 ,9791158791735 ,3830,"나카야마 시치리 지음, 김윤수 옮김",북로드,20210915,"4,900","4,410",240점,3477,소설/시/희곡
861,국내도서,모국어는 차라리 침묵,280910486 ,9791189467302 ,3600,목정원 지음,아침달,20211015,"18,600","16,740",930점,9527,예술/대중문화
862,국내도서,영어 필사 100일의 기적,282587324 ,9791166831515 ,13740,퍼포먼스 코치 리아 지음,넥서스,20211110,"15,000","13,500",750점,24554,외국어
863,국내도서,잘했고 잘하고 있고 잘 될 것이다 (50만 부 기념 전면 개정판),343983225 ,9791162143605 ,3800,정영욱 지음,부크럼,20221028,"18,000","16,200",900점,11468,에세이
864,국내도서,슬램덩크 신장재편판 18,172142360 ,9791133487684 ,7830,이노우에 타케히코 지음,대원씨아이(만화),20181114,"6,500","5,850",320점,19353,만화
865,국내도서,지박소년 하나코 군 5,282899364 ,9791136746382 ,,"아이다이로 지음, 장혜영 옮김",서울미디어코믹스(서울문화사),20211126,"6,000","5,400",300점,4999,만화
866,국내도서,종이 동물원,162341256 ,9791158884680 ,3840,"켄 리우 지음, 장성주 옮김",황금가지,20181205,"17,000","15,300",850점,11086,소설/시/희곡
867,국내도서,진짜 기본 요리책,162341463 ,9791185473437 ,13590,월간 수퍼레시피,레시피팩토리,20180824,"23,000","20,700","1,150점",18887,요리/살림
868,국내도서,슬램덩크 신장재편판 10,166255255 ,9791133487608 ,7830,이노우에 타케히코 지음,대원씨아이(만화),20180918,"7,000","6,300",350점,18876,만화
869,국내도서,슬램덩크 신장재편판 19,172142473 ,9791133487691 ,7830,이노우에 타케히코 지음,대원씨아이(만화),20181114,"7,000","6,300",350점,19566,만화
870,국내도서,ETS 토익 정기시험 기출문제집 1000 Vol.1 Listening,175766460 ,9788917230550 ,14740,ETS 엮음,(주)YBM(와이비엠),20181217,"17,800","16,020",890점,28929,외국어
871,국내도서,시장과 가격 쫌 아는 10대,188338562 ,9791161727332 ,44320,"석혜원 지음, 신병근 그림",풀빛,20190419,"13,000","11,700",650점,6892,청소년
872,국내도서,인간의 130가지 감정 표현법,219741774 ,9791185578491 ,3800,"안젤라 애커만, 베카 푸글리시 지음, 서준환 옮김",인피니티북스,20191202,"20,000","18,000","1,000점",11413,소설/시/희곡
873,국내도서,여행영어 100일의 기적,321770171 ,9791166835988 ,13740,문성현 지음,넥서스,20230815,"15,000","13,500",750점,8715,외국어
874,국내도서,채식주의자 (리마스터판),353473621 ,,,한강 지음,,20220328,"15,000","13,500",750점,522162,
875,국내도서,어쩌면 별들이 너의 슬픔을 가져갈지도 몰라,60358613 ,9788959139309 ,3810,김용택 지음,위즈덤하우스,20150528,"15,800","14,220",790점,43547,소설/시/희곡
876,국내도서,슬램덩크 신장재편판 8,166255137 ,9791133487585 ,7830,이노우에 타케히코 지음,대원씨아이(만화),20180918,"7,500","6,750",370점,19068,만화
877,국내도서,슬램덩크 신장재편판 17,172142301 ,9791133487677 ,7830,이노우에 타케히코 지음,대원씨아이(만화),20181114,"7,000","6,300",350점,19365,만화
878,국내도서,"공부, 이래도 안되면 포기하세요",231798586 ,9791190630092 ,13190,이지훈 지음,위즈덤하우스,20200220,"15,000","13,500",750점,5948,자기계발
879,국내도서,실존주의는 휴머니즘이다,1704247 ,9788961471114 ,3100,"장 폴 사르트르 지음, 박정태 옮김",이학사,20080131,"7,500","6,750",370점,9296,인문학
880,국내도서,람타 화이트 북,17269925 ,9788996671008 ,3110,"제이지 나이트 지음, 유리타 옮김",아이커넥,20111201,"22,000","19,800","1,100점",8955,인문학
881,국내도서,아낌없이 주는 나무,103017244 ,9788952783486 ,74840,"셸 실버스타인 지음, 이재명 옮김",시공주니어,20170120,"14,000","12,600",700점,13360,어린이
882,국내도서,나도 손글씨 바르게 쓰면 소원이 없겠네 : 핸디 워크북 (스프링),231492117 ,8809592740019 ,1,유한빈(펜크래프트) 지음,한빛라이프,20200204,"8,800","7,920",440점,9596,건강/취미
883,국내도서,은혼 77,233797853 ,9791134845506 ,,소라치 히데아키 지음,학산문화사(만화),20200224,"9,000","8,100",450점,6406,만화
884,국내도서,프랑켄슈타인 (무삭제 완역본),271487829 ,9791166815386 ,,"메리 셸리 지음, 오수원 옮김",현대지성,20210521,"8,800","7,920",440점,8868,소설/시/희곡
885,국내도서,탐정이 된 과학자들,281048438 ,9791156333913 ,43400,"마릴리 피터스 지음, 지여울 옮김, 이현숙 감수",다른,20210815,"14,000","12,600",700점,8236,청소년
886,국내도서,스킵과 로퍼 6,320629803 ,9791168995383 ,7830,"타카마츠 미사키 지음, 신혜선 옮김",YNK MEDIA(만화),20230725,"6,000","5,400",300점,7768,만화
887,국내도서,괴수 8호 4,330067826 ,9791136755261 ,47830,"마츠모토 나오야 지음, 유유리 옮김",서울미디어코믹스(서울문화사),20211029,"6,000","5,400",300점,8296,만화
888,국내도서,라쇼몬,47598737 ,9788937463266 ,4800,"아쿠타가와 류노스케 지음, 서은혜 옮김",민음사,20141010,"12,000","10,800",600점,9205,소설/시/희곡
889,국내도서,킨,74920859 ,9788934974260 ,4840,"옥타비아 버틀러 지음, 이수현 옮김",비채,20160531,"18,000","16,200",900점,6743,소설/시/희곡
890,국내도서,"책문, 조선의 인문 토론",125421598 ,9791196246006 ,3100,김태완 지음,현자의마을,20171130,"20,000","18,000","1,000점",4871,역사
891,국내도서,"하루 10분 초등 한자 따라쓰기 (300자, 8급~6급)",133785195 ,9788997352470 ,63700,김태현.오픈북 편집부 지음,오픈북,20180301,"9,900","8,910",490점,11756,어린이
892,국내도서,슬램덩크 신장재편판 11,169566506 ,9791133487615 ,7830,이노우에 타케히코 지음,대원씨아이(만화),20181010,"7,000","6,300",350점,18839,만화
893,국내도서,좋은지 나쁜지 누가 아는가,183901136 ,9791186900789 ,3810,류시화 지음,더숲,20190305,"15,000","13,500",750점,18374,에세이
894,국내도서,망고와 수류탄,259678613 ,9791190186094 ,3330,"기시 마사히코 지음, 정세경 옮김",두번째테제,20210105,"16,000","14,400",800점,5585,사회과학
895,국내도서,애린 왕자,260168948 ,9791197182204 ,,"앙투안 드 생텍쥐페리 저자, 최현애 역자",이팝,20210105,"11,000","9,900",550점,18216,소설/시/희곡
896,국내도서,작별인사,292816855 ,9791191114225 ,3810,김영하 지음,복복서가,20220502,"14,000","12,600",700점,31100,소설/시/희곡
897,국내도서,"용선생의 시끌벅적 한국사 1~10 세트 - 전10권 (스페셜판, 반양장)",315724650 ,9791162732557 ,64900,"금현진 외 저자, 이우일 그림, 송호정 외 감수, 세계로 기획, 오영인 자문, 전국초등사회",사회평론,20230502,"143,000","128,700","7,150점",7296,어린이
898,국내도서,유현준의 인문 건축 기행,317046730 ,9788932474892 ,3540,유현준 지음,을유문화사,20230530,"19,500","17,550",970점,17001,인문학
899,국내도서,JPT 최신기출 1000제 30일 완성 VOL.2,319812874 ,9788963481845 ,13730,YBM 지음,YBM홀딩스,20230710,"27,000","24,300","1,350점",6628,외국어
900,국내도서,김대리의 데일리 뜨개,328038540 ,9788901276526 ,13590,바늘이야기 김대리 지음,웅진리빙하우스,20231108,"21,000","18,900","1,050점",10048,건강/취미
901,국내도서,나는 무엇을 위해 살아왔는가,32544525 ,9788931007497 ,3100,"버트런드 러셀 지음, 최혁순 옮김",문예출판사,20131025,"16,000","14,400",800점,4499,인문학
902,국내도서,오리엔트 특급 살인,34986971 ,9788960177765 ,4840,"애거서 크리스티 지음, 신영희 옮김",황금가지,20131231,"12,000","10,800",600점,7912,소설/시/희곡
903,국내도서,힐빌리의 노래,116444952 ,9788965962281 ,3840,"J. D. 밴스 지음, 김보람 옮김",흐름출판,20170821,"17,800","16,020",890점,12033,에세이
904,국내도서,예민함이라는 무기,154392476 ,9791162180297 ,3180,"롤프 젤린 지음, 유영미 옮김",나무생각,20180718,"16,800","15,120",840점,5825,인문학
905,국내도서,그래도 괜찮아,238292720 ,9791158791339 ,3830,"사노 요코 지음, 이지수 옮김",북로드,20200427,"3,900","3,510",190점,6551,에세이
906,국내도서,몸은 기억한다,254056752 ,9788932474366 ,3180,"베셀 반 데어 콜크 지음, 제효영 옮김, 김현수 감수",을유문화사,20201025,"24,000","21,600","1,200점",13114,인문학
907,국내도서,망각 일기,306180828 ,9791197559693 ,3800,"세라 망구소 지음, 양미래 옮김",필로우,20221202,"14,000","12,600",700점,3456,인문학
908,국내도서,스티브 잡스 연설문 영어 쉐도잉 + 오 헨리의 20년 후 단편소설,307081186 ,9791187158417 ,14740,Mike Hwang.장위 지음,마이클리시(Miklish),20230104,"1,500","1,350",70점,6260,외국어
909,국내도서,손뜨개꽃길의 사계절 코바늘 플라워,311848914 ,9791160078992 ,13590,박경조 지음,한즈미디어(한스미디어),20230228,"22,000","19,800","1,100점",6958,건강/취미
